Date,Close/Last,Volume,Open,High,Low
11/22/2024,$964.01,2078740,$962.74,$976.30,$958.5201
11/21/2024,$955.65,2320548,$935.00,$958.4899,$930.00
11/20/2024,$928.08,1452130,$925.08,$928.80,$916.50
11/19/2024,$930.15,1690536,$928.00,$934.00,$916.36
11/18/2024,$919.51,1797786,$910.64,$925.94,$907.1069
11/15/2024,$907.07,2269945,$917.74,$920.5499,$905.5613
11/14/2024,$923.89,1859919,$927.00,$931.15,$922.1715
11/13/2024,$933.73,1757645,$930.00,$937.5899,$923.20
11/12/2024,$932.38,1691807,$935.95,$939.56,$927.00
11/11/2024,$932.88,2181815,$943.80,$951.28,$931.435
11/08/2024,$943.80,3277090,$914.00,$962.00,$913.75
11/07/2024,$913.93,2145454,$898.62,$919.48,$894.37
11/06/2024,$899.25,2437420,$898.28,$899.90,$886.28
11/05/2024,$890.17,1622264,$888.00,$895.58,$886.7975
11/04/2024,$886.07,1577144,$881.34,$887.00,$876.73
11/01/2024,$877.31,1625161,$874.27,$879.4108,$867.3401
10/31/2024,$874.18,1771876,$877.20,$877.65,$868.65
10/30/2024,$879.09,1412209,$886.38,$886.5699,$877.37
10/29/2024,$886.99,1361681,$890.00,$891.17,$874.09
10/28/2024,$890.96,912507,$895.99,$895.99,$890.00
10/25/2024,$891.22,1425842,$895.65,$901.6191,$890.00
10/24/2024,$893.42,1649565,$901.50,$903.50,$888.26
10/23/2024,$899.17,2193473,$896.02,$905.68,$894.99
10/22/2024,$893.49,1189653,$890.98,$894.89,$884.31
10/21/2024,$886.77,1184880,$889.00,$891.40,$883.70
10/18/2024,$889.56,1654015,$885.76,$890.61,$883.75
10/17/2024,$885.29,1321463,$891.555,$895.33,$882.80
10/16/2024,$887.38,1475495,$889.92,$891.325,$879.5001
10/15/2024,$894.61,1613905,$892.09,$900.65,$889.55
10/14/2024,$889.76,1431497,$892.45,$895.1716,$886.26
10/11/2024,$889.03,1527294,$894.50,$894.50,$885.5001
10/10/2024,$893.63,1765785,$910.00,$910.00,$891.84
10/09/2024,$909.10,1956453,$892.24,$910.00,$887.87
10/08/2024,$890.42,1697910,$876.70,$891.305,$876.70
10/07/2024,$873.59,1963158,$881.60,$887.71,$872.3264
10/04/2024,$883.11,1517311,$877.99,$884.29,$875.67
10/03/2024,$875.67,1451942,$874.44,$881.18,$872.665
10/02/2024,$878.53,1317146,$874.65,$881.23,$867.16
10/01/2024,$877.38,1836683,$885.25,$886.99,$872.75
09/30/2024,$886.52,2146353,$891.37,$910.00,$881.41
09/27/2024,$885.62,3459054,$893.26,$893.49,$874.00
09/26/2024,$901.44,2738553,$905.30,$909.2399,$898.13
09/25/2024,$908.42,1728137,$903.00,$910.36,$901.125
09/24/2024,$901.54,2432552,$912.01,$912.77,$897.53
09/23/2024,$917.08,1697643,$906.98,$919.50,$900.78
09/20/2024,$906.98,4658159,$901.57,$907.8073,$895.70
09/19/2024,$900.74,1747482,$904.26,$905.13,$895.5001
09/18/2024,$892.52,1338163,$899.94,$904.98,$890.9497
09/17/2024,$897.27,1386963,$908.43,$908.60,$895.45
09/16/2024,$907.87,1661046,$922.00,$922.63,$905.35
09/13/2024,$916.00,1327509,$913.63,$923.8299,$909.36
09/12/2024,$915.03,1868674,$900.42,$915.70,$896.51
09/11/2024,$900.40,1796084,$895.00,$902.00,$877.87
09/10/2024,$894.29,1360818,$892.60,$900.69,$887.5201
09/09/2024,$896.49,1953977,$884.74,$898.8316,$881.70
09/06/2024,$876.68,2074604,$891.261,$893.20,$871.00
09/05/2024,$885.98,1998837,$888.63,$888.63,$868.70
09/04/2024,$890.02,1425160,$877.45,$891.755,$876.5866
09/03/2024,$878.57,1784179,$896.68,$896.89,$874.44
08/30/2024,$892.38,1933485,$890.50,$896.3299,$883.10
08/29/2024,$886.63,1709893,$891.00,$900.46,$885.17
08/28/2024,$888.05,1668378,$910.96,$912.22,$881.655
08/27/2024,$908.90,2098899,$892.69,$918.928,$887.07
08/26/2024,$892.51,1737024,$883.17,$893.2499,$881.4411
08/23/2024,$879.21,1305753,$882.49,$884.556,$871.6684
08/22/2024,$877.56,1440919,$882.30,$884.00,$873.18
08/21/2024,$881.42,1465505,$880.74,$891.12,$877.22
08/20/2024,$876.20,1104595,$872.00,$876.755,$871.17
08/19/2024,$872.35,1318382,$870.59,$873.63,$868.70
08/16/2024,$870.59,1516332,$877.35,$877.35,$868.62
08/15/2024,$877.35,1923809,$872.87,$880.325,$869.00
08/14/2024,$862.71,1341493,$864.87,$866.7327,$858.50
08/13/2024,$864.82,1484055,$864.92,$868.05,$856.16
08/12/2024,$863.57,1748173,$857.25,$870.25,$852.40
08/09/2024,$854.93,1710588,$838.50,$857.771,$837.63
08/08/2024,$839.43,2345030,$821.50,$842.76,$820.45
08/07/2024,$810.30,1702040,$824.11,$833.83,$809.26
08/06/2024,$816.88,2476255,$805.06,$833.09,$805.06
08/05/2024,$801.83,2820885,$798.00,$810.82,$793.00
08/02/2024,$822.08,2598467,$816.20,$830.285,$805.0101
08/01/2024,$816.89,1861405,$818.55,$824.17,$809.68
07/31/2024,$822.00,2135049,$820.42,$825.48,$811.27
07/30/2024,$810.03,2017248,$818.00,$822.00,$803.28
07/29/2024,$815.56,1320420,$822.56,$823.74,$814.09
07/26/2024,$817.60,1441455,$818.00,$822.28,$809.01
07/25/2024,$815.95,2183740,$835.79,$836.65,$814.28
07/24/2024,$830.82,2511321,$844.60,$846.00,$829.50
07/23/2024,$852.11,1744123,$848.90,$854.5799,$845.5786
07/22/2024,$847.42,1920228,$845.75,$849.59,$838.60
07/19/2024,$838.13,1984385,$836.51,$848.88,$835.56
07/18/2024,$839.37,2338477,$849.43,$855.30,$825.11
07/17/2024,$846.28,1783079,$848.01,$849.95,$842.65
07/16/2024,$850.77,1687592,$847.80,$851.235,$841.34
07/15/2024,$848.73,2064036,$846.86,$857.8999,$844.67
07/12/2024,$842.90,3288384,$849.89,$850.00,$838.38
07/11/2024,$846.59,6021054,$890.76,$890.76,$846.52
07/10/2024,$884.31,1755823,$887.40,$890.27,$880.70
07/09/2024,$886.85,1358498,$883.85,$896.67,$882.965
07/08/2024,$880.84,1611317,$886.79,$887.95,$877.66
07/05/2024,$885.67,2620714,$864.56,$886.94,$858.72
07/03/2024,$862.66,814423,$855.00,$863.52,$855.00
07/02/2024,$859.36,1377857,$845.69,$860.36,$843.08
07/01/2024,$845.67,1989003,$853.50,$856.00,$840.5001
06/28/2024,$849.99,2131691,$851.25,$857.24,$846.81
06/27/2024,$850.62,1254904,$857.705,$858.3306,$848.64
06/26/2024,$856.84,1505286,$852.72,$859.74,$850.06
06/25/2024,$855.51,1675700,$849.32,$855.69,$845.00
06/24/2024,$848.16,1722886,$850.00,$850.63,$841.51
06/21/2024,$848.31,3852859,$866.64,$866.9653,$847.65
06/20/2024,$862.44,1944601,$871.31,$873.85,$860.56
06/18/2024,$870.75,1763802,$868.00,$873.9599,$867.70
06/17/2024,$867.91,1904926,$854.49,$870.56,$853.37
06/14/2024,$855.67,1395485,$843.42,$856.18,$841.91
06/13/2024,$845.96,1322381,$847.81,$847.81,$837.55
06/12/2024,$847.81,1838255,$852.31,$855.74,$843.61
06/11/2024,$849.31,1690514,$849.24,$850.935,$840.26
06/10/2024,$848.34,1402332,$847.18,$849.48,$842.74
06/07/2024,$845.58,1593589,$846.68,$850.38,$842.29
06/06/2024,$842.64,1734991,$835.42,$849.0909,$834.32
06/05/2024,$834.30,2080014,$830.91,$834.39,$821.68
06/04/2024,$827.39,1754454,$814.98,$828.01,$813.04
06/03/2024,$815.39,2008733,$811.00,$827.91,$807.1324
05/31/2024,$809.89,4360692,$809.03,$811.74,$788.20
05/30/2024,$815.34,2288522,$810.20,$819.50,$808.30
05/29/2024,$806.52,2282792,$807.02,$813.44,$806.29
05/28/2024,$813.17,1986260,$809.74,$815.29,$804.72
05/24/2024,$809.73,1622970,$800.63,$816.8668,$799.09
05/23/2024,$796.34,1519159,$804.30,$808.05,$795.43
05/22/2024,$801.86,1192763,$800.04,$806.35,$798.01
05/21/2024,$800.93,1375735,$795.57,$801.44,$792.00
05/20/2024,$793.00,1347079,$795.25,$802.98,$792.39
05/17/2024,$795.81,1309108,$793.61,$797.60,$790.605
05/16/2024,$793.07,2000002,$791.81,$804.56,$787.83
05/15/2024,$787.04,1661652,$778.52,$789.66,$778.52
05/14/2024,$777.90,1327707,$774.93,$780.812,$771.4301
05/13/2024,$775.15,1596784,$788.00,$789.4814,$773.58
05/10/2024,$787.19,1652658,$779.04,$787.4499,$778.16
05/09/2024,$779.04,1716249,$763.80,$779.71,$763.6057
05/08/2024,$763.41,1511930,$770.00,$773.39,$762.71
05/07/2024,$771.31,1897769,$758.69,$772.24,$755.57
05/06/2024,$756.45,1773298,$749.59,$756.94,$746.48
05/03/2024,$743.90,2323300,$734.28,$747.49,$733.345
05/02/2024,$732.44,1826910,$724.75,$734.40,$720.63
05/01/2024,$722.22,1609060,$722.27,$729.86,$715.32
04/30/2024,$722.90,1734764,$725.51,$725.51,$717.10
04/29/2024,$726.33,1526906,$729.53,$732.25,$720.2182
04/26/2024,$729.18,1524431,$715.00,$730.945,$715.00
04/25/2024,$721.86,1613597,$727.29,$727.29,$714.41
04/24/2024,$723.89,1206638,$719.71,$725.43,$716.09
04/23/2024,$722.68,1176191,$719.03,$724.27,$716.2975
04/22/2024,$715.46,1437110,$714.86,$718.26,$706.17
04/19/2024,$709.51,2190356,$713.03,$714.87,$702.00
04/18/2024,$711.25,1846393,$715.19,$718.95,$709.57
04/17/2024,$715.19,1376665,$723.00,$723.80,$711.00
04/16/2024,$715.97,1412304,$718.30,$722.4999,$712.13
04/15/2024,$718.28,1808014,$735.43,$741.00,$717.95
04/12/2024,$731.31,1481799,$728.00,$732.90,$726.54
04/11/2024,$732.35,2107799,$731.50,$733.79,$724.1501
04/10/2024,$722.58,1832047,$711.00,$723.9799,$708.95
04/09/2024,$718.59,1388289,$716.24,$719.05,$706.975
04/08/2024,$711.81,1459032,$713.51,$716.14,$710.87
04/05/2024,$713.72,1552889,$706.04,$716.8899,$706.02
04/04/2024,$704.88,2252433,$708.77,$717.13,$704.22
04/03/2024,$705.69,3205499,$709.98,$710.81,$697.27
04/02/2024,$711.30,2326670,$720.00,$720.00,$708.40
04/01/2024,$721.24,1600705,$731.76,$733.27,$720.20
03/28/2024,$732.63,1713268,$733.85,$734.90,$728.32
03/27/2024,$732.08,1246672,$734.00,$735.89,$727.75
03/26/2024,$730.98,1353548,$731.00,$734.70,$730.2201
03/25/2024,$730.96,1604668,$731.00,$734.16,$726.74
03/22/2024,$734.80,1794078,$744.43,$744.79,$734.38
03/21/2024,$742.56,2106857,$743.50,$752.31,$741.10
03/20/2024,$740.72,1398710,$731.00,$742.09,$729.13
03/19/2024,$732.17,1322684,$731.79,$735.35,$730.02
03/18/2024,$731.54,1595245,$726.10,$733.335,$726.015
03/15/2024,$725.63,3390743,$732.52,$732.52,$723.22
03/14/2024,$731.95,1826066,$738.33,$740.6754,$728.99
03/13/2024,$734.20,2270262,$735.00,$736.50,$726.58
03/12/2024,$736.88,3727425,$717.08,$740.0535,$716.905
03/11/2024,$714.08,3762489,$719.81,$720.00,$711.01
03/08/2024,$725.56,8590163,$756.05,$756.22,$725.10
03/07/2024,$785.59,4187879,$779.11,$787.08,$777.0101
03/06/2024,$773.24,2400644,$764.84,$775.16,$763.6647
03/05/2024,$759.95,2353351,$768.42,$769.27,$756.90
03/04/2024,$759.18,2133354,$755.08,$764.74,$753.67
03/01/2024,$749.44,1678119,$740.44,$751.375,$739.25
02/29/2024,$743.89,3361185,$751.42,$752.56,$742.99
02/28/2024,$747.96,1364965,$743.21,$751.88,$743.21
02/27/2024,$744.71,1471310,$746.00,$746.64,$741.33
02/26/2024,$745.35,1707046,$742.00,$746.78,$739.0001
02/23/2024,$737.93,1265759,$740.12,$742.5099,$737.12
02/22/2024,$734.40,1801596,$725.85,$736.05,$725.85
02/21/2024,$723.02,1565913,$725.69,$728.79,$720.27
02/20/2024,$725.69,2407333,$728.03,$734.96,$723.71
02/16/2024,$723.99,1764947,$721.99,$729.06,$718.50
02/15/2024,$724.51,1264141,$721.49,$726.03,$718.28
02/14/2024,$722.18,1472519,$716.00,$722.551,$711.0699
02/13/2024,$714.25,1951080,$721.39,$721.78,$709.04
02/12/2024,$722.41,1572611,$723.52,$723.80,$715.3047
02/09/2024,$723.40,1426119,$725.14,$725.5332,$720.12
02/08/2024,$724.16,1918506,$723.89,$728.17,$720.66
02/07/2024,$719.78,2145467,$714.15,$723.32,$712.00
02/06/2024,$710.79,1920162,$711.23,$712.72,$704.34
02/05/2024,$711.16,2276889,$710.64,$712.86,$705.675
02/02/2024,$709.48,2377629,$703.34,$714.28,$702.26
02/01/2024,$704.48,2039177,$694.00,$705.30,$691.50
01/31/2024,$694.88,1928495,$701.32,$705.52,$693.04
01/30/2024,$700.74,1610482,$692.94,$702.645,$690.80
01/29/2024,$694.01,2215436,$689.90,$694.13,$686.26
