Date,Close/Last,Volume,Open,High,Low
06/25/2024,$319.31,3427686,$319.23,$326.12,$318.3968
06/24/2024,$318.15,3389250,$310.00,$318.34,$307.92
06/21/2024,$308.16,6933277,$313.13,$313.44,$307.29
06/20/2024,$309.89,2890230,$304.83,$310.30,$303.55
06/18/2024,$305.99,2166202,$302.75,$306.55,$302.02
06/17/2024,$303.28,1875926,$298.49,$303.97,$296.5575
06/14/2024,$298.62,1713616,$297.61,$299.74,$295.90
06/13/2024,$298.50,1732666,$296.96,$299.34,$295.30
06/12/2024,$301.08,1640098,$301.29,$303.54,$299.43
06/11/2024,$300.70,1740194,$302.29,$302.58,$299.8001
06/10/2024,$304.72,1992837,$304.55,$305.53,$300.89
06/07/2024,$305.02,1925000,$306.72,$307.965,$304.475
06/06/2024,$305.69,1928087,$306.92,$310.01,$304.31
06/05/2024,$307.38,1748564,$307.80,$310.31,$306.40
06/04/2024,$307.37,1830170,$308.00,$310.9199,$307.05
06/03/2024,$307.42,2447442,$306.79,$311.475,$303.85
05/31/2024,$305.85,4488874,$302.01,$305.90,$299.50
05/30/2024,$301.00,2727281,$297.18,$303.57,$295.49
05/29/2024,$296.37,2475871,$299.04,$299.06,$295.81
05/28/2024,$300.19,2636709,$303.11,$303.505,$298.31
05/24/2024,$305.84,2425864,$306.42,$307.50,$303.90
05/23/2024,$306.50,2139729,$308.47,$311.99,$304.38
05/22/2024,$309.41,2849114,$314.70,$315.00,$308.525
05/21/2024,$314.85,1705945,$314.11,$316.67,$311.90
05/20/2024,$314.54,1394783,$314.41,$315.81,$312.62
05/17/2024,$312.47,1974222,$315.28,$315.28,$310.37
05/16/2024,$314.72,2367819,$314.63,$316.14,$310.76
05/15/2024,$319.04,3466160,$314.82,$321.44,$312.87
05/14/2024,$311.41,1631250,$308.73,$312.397,$307.47
05/13/2024,$308.45,1558472,$312.15,$312.15,$307.0609
05/10/2024,$310.15,2611880,$312.89,$314.885,$309.82
05/09/2024,$312.86,2921337,$309.53,$314.60,$306.3206
05/08/2024,$307.31,2859572,$300.12,$307.57,$298.89
05/07/2024,$300.30,2452223,$301.75,$302.91,$298.51
05/06/2024,$299.48,4717645,$310.88,$312.73,$297.52
05/03/2024,$311.29,9644682,$313.39,$322.60,$308.68
05/02/2024,$278.39,3177473,$277.69,$278.63,$274.90
05/01/2024,$277.37,2323935,$274.18,$279.84,$273.3811
04/30/2024,$273.94,2477347,$276.11,$276.12,$272.35
04/29/2024,$276.38,2678969,$269.18,$276.86,$268.99
04/26/2024,$269.98,2436959,$265.72,$271.68,$265.72
04/25/2024,$269.38,1794024,$273.45,$274.35,$267.24
04/24/2024,$273.01,2467127,$270.63,$274.858,$269.645
04/23/2024,$273.54,2493321,$272.14,$274.48,$271.05
04/22/2024,$271.91,2165755,$269.84,$273.14,$269.84
04/19/2024,$268.93,3380330,$264.63,$269.38,$260.68
04/18/2024,$262.75,2082791,$265.64,$265.92,$262.58
04/17/2024,$264.07,2175120,$267.54,$268.775,$263.385
04/16/2024,$265.64,2017573,$266.83,$267.51,$263.81
04/15/2024,$265.51,1740174,$269.93,$270.9289,$264.345
04/12/2024,$267.28,2140134,$268.77,$269.30,$266.165
04/11/2024,$270.00,2169844,$270.22,$273.00,$268.445
04/10/2024,$266.45,1949622,$267.96,$268.38,$264.63
04/09/2024,$270.36,1792627,$270.19,$271.29,$268.575
04/08/2024,$269.20,1830835,$269.48,$270.21,$267.555
04/05/2024,$269.95,2293985,$265.90,$273.07,$265.08
04/04/2024,$268.09,2451166,$276.05,$276.7299,$267.7509
04/03/2024,$274.42,1669239,$275.69,$276.47,$273.68
04/02/2024,$276.21,2220528,$283.34,$283.91,$276.04
04/01/2024,$283.04,1868570,$282.11,$283.83,$279.00
03/28/2024,$284.32,2289919,$287.86,$288.565,$284.21
03/27/2024,$286.30,2256315,$284.22,$286.82,$282.55
03/26/2024,$281.77,3343181,$282.15,$284.50,$280.70
03/25/2024,$280.82,2954416,$276.43,$281.33,$275.41
03/22/2024,$276.17,2303249,$277.39,$278.29,$275.10
03/21/2024,$276.95,2489645,$274.63,$277.92,$274.39
03/20/2024,$273.05,2564622,$271.21,$273.08,$269.24
03/19/2024,$271.73,3037584,$270.18,$273.16,$269.51
03/18/2024,$270.90,3608491,$270.00,$273.58,$269.2142
03/15/2024,$268.87,8795786,$272.09,$275.18,$268.17
03/14/2024,$271.54,2370492,$276.84,$277.23,$270.45
03/13/2024,$275.99,1641024,$278.18,$278.56,$275.21
03/12/2024,$276.54,1738941,$276.85,$278.15,$274.14
03/11/2024,$275.36,1851124,$274.51,$278.19,$272.99
03/08/2024,$273.75,2251117,$272.81,$276.56,$272.01
03/07/2024,$272.86,4066261,$276.30,$276.81,$269.58
03/06/2024,$276.59,2240153,$275.38,$278.9687,$274.55
03/05/2024,$276.65,3064004,$279.62,$279.75,$275.0175
03/04/2024,$279.39,2470317,$283.26,$285.89,$277.65
03/01/2024,$280.33,3772930,$276.50,$281.925,$274.88
02/29/2024,$273.83,5863428,$278.52,$279.825,$273.43
02/28/2024,$277.46,3026971,$278.99,$280.43,$277.09
02/27/2024,$278.49,3353933,$279.10,$281.2162,$277.09
02/26/2024,$286.37,2448935,$288.28,$289.87,$285.425
02/23/2024,$289.18,2462555,$286.52,$292.24,$286.01
02/22/2024,$285.18,2992891,$282.48,$285.72,$281.30
02/21/2024,$283.46,1934490,$284.84,$285.78,$280.80
02/20/2024,$283.51,3402126,$283.85,$285.30,$280.55
02/16/2024,$283.70,3596798,$287.71,$287.71,$283.27
02/15/2024,$289.07,2901954,$287.88,$290.35,$285.60
02/14/2024,$290.07,2617288,$289.88,$290.87,$287.545
02/13/2024,$290.48,3610118,$294.61,$295.52,$286.89
02/12/2024,$294.43,3298539,$289.97,$294.60,$288.8595
02/09/2024,$291.12,3341055,$294.85,$295.00,$289.71
02/08/2024,$294.85,5946119,$297.00,$298.00,$288.78
02/07/2024,$295.87,8411337,$315.51,$315.51,$295.275
02/06/2024,$316.07,5767390,$325.40,$326.96,$314.75
02/05/2024,$321.97,3563345,$323.53,$329.72,$317.715
02/02/2024,$323.19,2585923,$323.64,$325.775,$320.75
02/01/2024,$324.56,3883174,$314.50,$324.82,$313.695
01/31/2024,$314.26,3456737,$316.00,$316.635,$312.62
01/30/2024,$314.62,2636955,$312.53,$314.92,$310.52
01/29/2024,$313.45,2447608,$311.44,$313.62,$309.8901
